layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,bias,sim correlation
layer4,1265,0.2576279019744001,1.748146,messenger bag,1.6700172,barber chair,1.4376115,Basenji,1.2725693,sheath,0.3621953427791595,0.3326997756958008
layer4,1266,0.231963089853389,2.2582314,typewriter keyboard,2.0698597,steam locomotive,2.034067,Flat-Coated Retriever,1.5207347,sennenhunde,0.4448740482330322,0.33395132422447205
layer4,1267,0.3843603614998954,1.8455994,toiletry,0.51141787,terrier,0.45392406,electronic equipment,0.12565465,artifact,0.4157932698726654,0.24215710163116455
layer4,1268,0.4849153106547724,1.5343894,poodle,1.1770408,game bird,0.78921986,bird,0.45490673,terrier,0.3999098837375641,0.43218210339546204
layer4,1269,0.2047115929980395,1.7020245,odometer,1.2589769,communication,1.2098101,ambulance,0.39352512,motor vehicle,0.430795282125473,0.2229757308959961
layer4,1270,0.4108035137150676,1.9004709,winter squash,1.2024182,swine,0.38922605,terrier,0.2085004,mammal,0.2959284484386444,0.3347011208534241
layer4,1271,0.1813624365872753,1.5380377,traffic or street sign,1.373852,bottle cap,1.204375,Dalmatian,0.7394055,dessert,0.4375995099544525,0.19456245005130768
layer4,1272,0.4762716472308346,1.7760999,salamander,1.3509952,parrot,1.3244176,lizard,0.7601202,oscine,0.3927605450153351,0.4182458817958832
layer4,1273,0.2187173468398922,2.559032,fire salamander,2.1898973,smooth green snake,2.0944479,barometer,1.2247609,brass,0.5819864869117737,0.31636494398117065
layer4,1274,0.3202015453174551,1.4996271,Band-Aid,1.2622131,fox,1.1331712,viverrine,0.57236224,musteline mammal,0.3390414118766784,0.3038414418697357
layer4,1275,0.395139545221659,1.4357994,keyboard instrument,1.0740048,sennenhunde,1.0294596,big cat,0.22768478,bird,0.3476052582263946,0.28468823432922363
layer4,1276,0.3269289533074054,1.6481364,communication,0.97023875,fruit,0.45489663,wheeled vehicle,0.43311787,structure,0.512546718120575,0.27817556262016296
layer4,1277,0.3457154622928259,2.7550747,fountain,2.695624,geyser,2.276089,fireboat,1.6324643,helmet,0.4560551643371582,0.33645084500312805
layer4,1278,0.2395807396417123,1.344808,bolo tie,0.76009023,necktie,0.73175716,spider,0.5574988,arachnid,0.4461195766925812,0.2950919270515442
layer4,1279,0.2735123342326114,2.076761,window shade,1.7398335,high-speed train,0.9918789,roof,0.29893994,structure,0.4705527424812317,0.2442484349012375
layer4,1280,0.3840423340136871,1.2887306,recreational vehicle,1.0871657,garbage truck,0.5021674,truck,0.34098253,conveyance,0.3216158449649811,0.353470116853714
layer4,1281,0.4253902856106776,1.4003818,dish,1.1356763,utensil,1.0566225,measuring instrument,0.90794224,vegetable,0.4775015115737915,0.23033204674720764
layer4,1282,0.2220117092577129,2.0296664,maypole,1.5727836,sled,1.372083,bicycle,0.16236567,artifact,0.4688809514045715,0.22750766575336456
layer4,1283,0.3376216464178309,2.6550379,pizza,2.2866251,jigsaw puzzle,0.90306497,place of business,0.60391307,oscine,0.519268274307251,0.2481943517923355
layer4,1284,0.2792406279868326,2.1041489,pelican,1.3868167,orthopterous insect,1.3525866,guillotine,1.1568589,homopterous insect,0.4645020365715027,0.16258469223976135
layer4,1285,0.4054774871780867,2.9510095,cauliflower,2.9169548,Angora rabbit,2.0475485,mashed potatoes,1.5077546,spitz,0.3837156593799591,0.4459091126918793
layer4,1286,0.2759439719782474,1.3197392,cruciferous vegetable,1.1753242,homopterous insect,0.43196422,vegetable,0.24740396,produce,0.4221107065677643,0.2821115255355835
layer4,1287,0.3319577081908173,0.89823705,gymnastic apparatus,0.3425196,garment,0.21710378,clothing,0.18370685,artifact,0.3838340044021606,0.19513632357120514
layer4,1288,0.2783580122927086,1.6406708,gong,1.3983121,ray,0.7987596,amphibian,0.4026609,reptile,0.371752917766571,0.259756863117218
layer4,1289,0.332612546834537,1.1145177,pinwheel,0.703524,game bird,0.23381288,diapsid,0.22218265,reptile,0.3371669948101043,0.253562331199646
layer4,1290,0.4005357969040661,1.9120326,Pickelhaube,1.7808163,military uniform,0.45034456,wheeled vehicle,0.34238544,clothing,0.4355814158916473,0.2549697458744049
layer4,1291,0.3539403041324839,1.0905099,aquatic mammal,0.68113536,craft,0.4829159,geological formation,0.3337359,vessel,0.4145179390907287,0.23533350229263306
layer4,1292,0.2122999271235166,1.1676799,grey whale,1.0101213,sea cucumber,0.82822204,wolfhound,0.36847138,lizard,0.2596609592437744,0.2762826979160309
layer4,1293,0.3347095432615471,1.2188282,nematode,0.13463865,instrumentality,0.13277508,implement,0.074885726,device,0.3379617631435394,0.12896303832530975
layer4,1294,0.2008315332860134,1.7154083,tile roof,1.5011989,manhole cover,1.4791427,jigsaw puzzle,0.8851456,floor cover,0.448363721370697,0.20667140185832977
layer4,1295,0.3191775811948791,1.8351736,cuirass,1.375294,armor plate,0.89361054,turtle,0.25277793,implement,0.3163623511791229,0.3517851233482361
layer4,1296,0.1965886867196978,0.19049609,bicycle,0.09267945,snake,0.04615682,container,0.030321911,instrumentality,0.2433744370937347,0.10601821541786194
layer4,1297,0.3219472156998211,3.053219,screw,2.370109,brass,2.3697524,beating-reed instrument,0.9817464,feline,0.5555872917175293,0.3330577611923218
layer4,1298,0.3523989649369974,0.5265768,oscine,0.47024992,tool,0.30155957,implement,0.28408626,bird,0.4213452637195587,0.19052213430404663
layer4,1299,0.2965276321100024,2.8654654,yellow lady's slipper,2.3658302,rose hip,1.919608,pinwheel,1.8687519,goldfish,0.4964622259140014,0.29486632347106934
layer4,1300,0.3593069173825599,0.98081905,chair,0.66758513,stringed instrument,0.5501678,footwear,0.10377233,artifact,0.2650365233421325,0.3491230905056
layer4,1301,0.4393556391842123,2.0243196,frog,1.2932067,crustacean,1.2306983,dish,1.1217841,decapod crustacean,0.539634108543396,0.42628049850463867
layer4,1302,0.2926530535328294,3.0867052,website,1.6653345,knee pad,0.89058495,toiletry,0.25831673,artifact,0.4526345431804657,0.15183541178703308
layer4,1303,0.3549597879864221,2.1465483,T-shirt,1.6350248,pillow,0.7088464,bag,0.603522,toy dog,0.4094457626342773,0.4307992458343506
layer4,1304,0.4000039674324196,1.1399807,amphibian,0.6716623,insect,0.51453775,invertebrate,0.17946896,arthropod,0.6848053336143494,0.4373463988304138
layer4,1305,0.2800959926925512,2.5129988,pinwheel,1.5130677,Miniature Pinscher,0.9693819,spiny-finned fish,0.499224,edible fruit,0.3997054398059845,0.3507736027240753
layer4,1306,0.2226845506365941,1.2914734,Crock Pot,1.0396688,slot machine,0.57857084,bottle,0.1613039,container,0.4308231770992279,0.19887740910053253
layer4,1307,0.3483260343653843,1.1033475,beetle,0.6940132,insect,0.515294,oscine,0.26416898,bird,0.5458817481994629,0.3645017147064209
layer4,1308,0.2132436506343995,1.2383422,Weimaraner,1.2177688,plectrum,1.0567769,pinwheel,0.19897595,invertebrate,0.3670874536037445,0.21324369311332703
layer4,1309,0.4910085768415168,3.419749,three-toed sloth,1.8118852,primate,1.346606,butterfly,0.11514906,monkey,0.4759338200092315,0.45088598132133484
layer4,1310,0.2663282565006894,1.3236156,slot machine,0.86767703,theater,0.6622723,digital computer,0.07893333,artifact,0.3336897492408752,0.17177098989486694
layer4,1311,0.3754967855484314,2.255372,cleaning implement,1.407634,stork,0.9203746,ball,0.71820694,aquatic bird,0.4279516339302063,0.37822094559669495
layer4,1312,0.3044996873320889,1.8040128,bicycle,0.848294,amphibian,0.2416372,organism,0.16158308,vertebrate,0.5853931307792664,0.19571760296821594
layer4,1313,0.2994427638791784,2.0038042,makeup,1.7098916,foxhound,1.437632,toy spaniel,1.3584524,sennenhunde,0.457309752702713,0.2580181956291199
layer4,1314,0.4360673456864158,2.0523684,cheeseburger,0.9768738,amphibian,0.37551734,hunting dog,0.36829486,mammal,0.3702529072761535,0.3218230903148651
layer4,1315,0.2911314613877613,1.2238315,centipede,0.96491283,setter,0.35715157,arthropod,0.35635135,bird,0.3731139898300171,0.30880287289619446
layer4,1316,0.3224762681810563,1.8324058,harp,0.9165682,geological formation,0.8157715,bovid,0.64573205,fungus,0.4471967220306396,0.24238994717597961
layer4,1317,0.3557893401141687,2.391654,stone wall,2.0451658,guacamole,1.9948899,candy store,0.655437,produce,0.4917011260986328,0.3723407983779907
layer4,1318,0.3045094102517882,1.9901756,coral reef,1.2263684,echinoderm,1.1850433,spiny-finned fish,0.9112703,mollusk,0.4500651955604553,0.42396000027656555
layer4,1319,0.3409264342800667,2.1495342,fly,2.0243833,Leonberger,1.9525946,Norwegian Elkhound,0.9321029,musteline mammal,0.3640746474266052,0.37733665108680725
layer4,1320,0.3861319410393525,2.319359,tusker,2.2856958,elephant,1.5579951,pipe organ,1.0113031,bear,0.4642556309700012,0.29847252368927
layer4,1321,0.2305328668232502,1.6072894,ocarina,1.4750249,baby pacifier,1.4316554,popsicle,1.2522898,harmonica,0.4065945744514465,0.15058115124702454
layer4,1322,0.3615906606302825,2.8047678,harvestman,1.5808905,dictyopterous insect,0.94548565,electronic equipment,0.6199426,arthropod,0.5414047837257385,0.4177418053150177
layer4,1323,0.3815012749237415,1.7147226,accordion,1.4907713,turnstile,1.3637931,forklift,0.26753956,artifact,0.3412719666957855,0.16385427117347717
layer4,1324,0.3409161200775848,3.496126,vespa,2.7573676,unicycle,2.4502914,bicycle,2.09655,beetle,0.5955864191055298,0.36595895886421204
layer4,1325,0.5444391308058393,1.2956443,primate,1.2183316,bird of prey,0.65877426,aquatic bird,0.52318543,bird,0.3978486061096191,0.48265334963798523
layer4,1326,0.3184599859697232,2.4999614,harp,2.1466537,carousel,1.8315324,teapot,1.6561723,forklift,0.3831208944320678,0.37769320607185364
layer4,1327,0.2561390986191907,2.3690126,sombrero,1.4082122,corgi,1.2843266,wild dog,0.99789417,wolf,0.4787987768650055,0.37400346994400024
layer4,1328,0.2909424297276388,2.9018636,vespa,2.440208,golf cart,2.2714376,tricycle,2.0823877,lawn mower,0.4839699566364288,0.2996053993701935
layer4,1329,0.2961168401299855,1.4243628,daisy,0.55595714,sporting dog,0.16943869,covering,0.11713733,artifact,0.3192348778247833,0.1438385248184204
layer4,1330,0.2836636461073813,2.383864,carved pumpkin,1.7720711,Dalmatian,1.4250828,basketball,0.66304606,ball,0.4061309397220611,0.32848551869392395
layer4,1331,0.4118778226388122,1.167085,toiletry,0.88703203,substance,0.3462123,artifact,0.041289315,instrumentality,0.4169098436832428,0.23960864543914795
layer4,1332,0.2489002914993077,1.6612182,cardoon,1.5268513,pelican,1.1471529,porcupine,0.54812247,rodent,0.3224785923957824,0.34241244196891785
layer4,1333,0.2452428686867052,2.0081735,meatloaf,1.3919511,swine,0.4018722,diapsid,0.2266045,reptile,0.5934737324714661,0.20390358567237854
layer4,1334,0.2796091902470273,2.4413326,bubble,2.26577,crash helmet,0.63616455,car,0.3850436,motor vehicle,0.4478667378425598,0.2705006003379822
layer4,1335,0.3134903347056768,2.1064916,camera,1.6771363,Scottish Terrier,1.5319679,Affenpinscher,1.0708377,schnauzer,0.4087491035461426,0.30239784717559814
layer4,1336,0.3620540873336834,1.4081167,medical instrument,1.289443,woodwind,1.0874146,weight,0.63672334,implement,0.4454240202903747,0.23964962363243103
layer4,1337,0.1700083686646949,2.688097,espresso machine,2.265639,knee pad,1.6958364,opener,0.8920138,toiletry,0.4050928950309753,0.24476781487464905
layer4,1338,0.3322807667070379,3.8731904,harp,2.6676462,guillotine,1.9413656,forklift,1.0686667,spider,0.4587006270885467,0.3628130555152893
layer4,1339,0.3163761496857366,1.9127975,pool table,1.8264799,procyonid,1.6294773,lemur,1.1865848,sennenhunde,0.4228667020797729,0.2116634100675583
layer4,1340,0.3324591536836342,2.2630599,seat belt,2.2218473,odometer,0.66884863,electronic equipment,0.23116885,instrumentality,0.4169345498085022,0.2792658805847168
layer4,1341,0.2753444585286685,1.6237652,camera,1.4516852,frog,1.0689174,brass,0.19206806,device,0.3834414184093475,0.24897265434265137
layer4,1342,0.2809443410419608,1.2743624,Angora rabbit,0.6488053,salamander,0.2859967,garment,0.14228997,clothing,0.3547317087650299,0.2139241248369217
layer4,1343,0.3783446543820562,0.61719877,wolf,0.3992689,car,0.27060416,motor vehicle,0.25369534,canine,0.3212803900241852,0.36629942059516907
layer4,1344,0.3521722570825349,1.8428006,yellow lady's slipper,0.37116992,terrier,0.2442601,arthropod,0.1675765,invertebrate,0.2726427912712097,0.3292890191078186
layer4,1345,0.274570813182844,2.856855,chain mail,1.7400728,brass memorial plaque,1.4605254,viverrine,1.4136337,menu,0.4886448085308075,0.21595536172389984
layer4,1346,0.3555284361279009,1.4369291,tights,1.1025665,swimsuit,0.23522255,artifact,0.23276691,equipment,0.4193421304225921,0.2050287127494812
layer4,1347,0.2909382092118389,2.1083832,parking meter,1.4662775,shaker,0.7486161,appliance,0.16222672,instrumentality,0.3689133524894714,0.24484963715076447
layer4,1348,0.4089587958710277,3.4230611,military uniform,3.23034,Pickelhaube,3.1049483,bulletproof vest,1.9124763,stone wall,0.507668137550354,0.4167136251926422
layer4,1349,0.3800290664186508,2.3330514,ruddy turnstone,1.9097334,bowed stringed instrument,1.5731884,sennenhunde,0.74996585,stringed instrument,0.4290903508663177,0.3244430422782898
layer4,1350,0.2595600163440545,1.6962886,smooth green snake,1.4312243,digital clock,1.3836944,peafowl,0.44991136,electronic equipment,0.3911724090576172,0.29383373260498047
layer4,1351,0.2335441104059926,2.7954562,Irish Water Spaniel,2.3828096,arabian camel,1.9287915,brown bear,1.1547958,big cat,0.4901932775974273,0.29977941513061523
layer4,1352,0.3875120304929977,1.4788941,library,1.4129523,bookstore,1.151398,geological formation,0.45655495,structure,0.4278485178947449,0.2868068516254425
layer4,1353,0.3511961889423986,1.4591378,home theater,1.3601955,entertainment center,0.96966314,electronic equipment,0.8258083,digital computer,0.3446109294891357,0.33625462651252747
layer4,1354,0.3306353689780792,1.4153929,bowl,1.3772298,coffee mug,1.08344,beverage,0.20619084,container,0.4541716873645782,0.279942125082016
layer4,1355,0.4265077480626185,1.2164444,poodle,0.8987542,spaniel,0.8450113,terrier,0.27070016,hunting dog,0.4622961282730102,0.39714309573173523
layer4,1356,0.3292053975547888,1.6491953,pelican,1.1215668,cleaning implement,0.33457977,implement,0.17678212,instrumentality,0.3748571872711181,0.18611256778240204
layer4,1357,0.2579365480698103,1.2152426,glass,1.0803906,shaker,1.0408157,swine,0.6339154,beetle,0.3832893371582031,0.30177682638168335
layer4,1358,0.3330732350513435,2.5603027,chainsaw,2.1552808,space shuttle,1.605625,ladybug,0.2457136,arthropod,0.4403198063373565,0.28203675150871277
layer4,1359,0.2844772647277041,0.1847772,geological formation,0.06627567,artifact,0.06544515,dog,0.04767781,structure,0.1590623706579208,0.04209396615624428
layer4,1360,0.316625063192594,2.678086,totem pole,2.235549,movie theater,2.0774143,scoreboard,1.5966157,communication,0.4089797139167785,0.30634069442749023
layer4,1361,0.3787642531896383,1.4542725,fly,1.3476037,pen,0.53580016,arthropod,0.41862628,insect,0.3865393698215484,0.44495680928230286
layer4,1362,0.3110056922126969,3.1740792,sink,2.3497517,bathtub,2.082444,hot tub,1.3331064,potter's wheel,0.4765485227108001,0.39377903938293457
layer4,1363,0.1777360210930667,1.8033653,consomme,1.7618258,Christmas stocking,1.599274,hot pot,1.3426358,bookstore,0.4125638902187347,0.30855420231819153
layer4,1364,0.2113349041053238,2.4887605,bottle cap,2.197728,rose hip,1.6794244,ladybug,0.8522672,toy dog,0.5030996799468994,0.19904737174510956
layer4,1365,0.352312175373828,2.2974682,carousel,2.0665498,trifle,1.9552225,sandwich,0.99433476,amphibian,0.4343130886554718,0.35985442996025085
layer4,1366,0.2294120617483738,1.3604394,knee pad,0.88111085,camera,0.5320548,shorebird,0.45182595,oscine,0.3606084287166595,0.2143196016550064
layer4,1367,0.2748814597058409,1.0695622,camera,0.5046163,schnauzer,0.29583278,clothing,0.14116107,terrier,0.3058049976825714,0.1871916651725769
layer4,1368,0.3556090202967681,2.737095,hockey puck,0.9116276,ungulate,0.5393714,aquatic bird,0.32699123,canine,0.4960836768150329,0.30534595251083374
layer4,1369,0.2364461616154116,1.6873889,clothes iron,1.5663036,nematode,1.5139514,whale,0.372841,primate,0.4136673212051391,0.2851405739784241
layer4,1370,0.2935233952754147,1.1683055,turnstile,0.8714396,schnauzer,0.2635047,structure,0.20977028,hunting dog,0.3862692713737488,0.1910315901041031
layer4,1371,0.4193822890402404,1.4130456,bowed stringed instrument,0.92537254,boat,0.731489,musical instrument,0.26695374,stringed instrument,0.3790390789508819,0.3951329290866852
layer4,1372,0.4996956156406151,2.0623748,bear,1.9042444,procyonid,1.4436938,musteline mammal,0.85941464,primate,0.4092853963375091,0.4105336368083954
layer4,1373,0.2963037704070482,1.5284027,mushroom,1.0830153,dessert,0.99781305,fungus,0.20777605,structure,0.3691873848438263,0.29727938771247864
layer4,1374,0.3712728162999722,1.9323505,spider web,0.75598717,spider,0.36748675,arachnid,0.31689417,bird,0.3934063911437988,0.32690373063087463
layer4,1375,0.4444372637406297,2.111725,hourglass,1.4738945,oscine,0.5703651,finch,0.30417967,arthropod,0.4744949042797088,0.2965657413005829
layer4,1376,0.286639327834632,2.0510066,coral reef,1.4678967,ray,1.2230814,cruciferous vegetable,0.19712803,organism,0.4378900825977325,0.3849748373031616
layer4,1377,0.3876974021632839,2.8025079,turnstile,2.6978016,high-speed train,0.31356934,artifact,0.20872927,structure,0.412165105342865,0.24798698723316193
layer4,1378,0.3266769433837031,1.4853493,monarch butterfly,0.31619573,clothing,0.24281943,garment,0.13480707,covering,0.4043828845024109,0.14897459745407104
layer4,1379,0.2791542189564301,2.5451994,electric fan,2.2727168,spiral or coil,1.8924985,disc brake,0.67828274,arachnid,0.5050074458122253,0.3058050870895386
