layer,unit,val correlation,weight0,concept0,weight1,concept1,weight2,concept2,weight3,concept3,weight4,concept4,bias,sim correlation
layer4,1057,0.3973393495355672,1.7564774,shoji screen / room divider,1.297048,digital computer,1.0759778,slot machine,0.7825349,electronic equipment,0.16921055,artifact,0.422057032585144,0.29170936346054077
layer4,1058,0.2504930878999523,1.6443523,volcano,1.585887,wooden spoon,1.4987829,graduation cap,0.8969606,ray,0.63964355,cartilaginous fish,0.4740560352802276,0.2883296012878418
layer4,1059,0.4177440595996292,2.1631975,parachute,1.7802892,percoid fish,1.7151498,gymnastic apparatus,1.6799902,toucan,0.5002128,bird,0.4155699014663696,0.31863343715667725
layer4,1060,0.361309546771249,1.2539425,piano,1.1946815,flatworm,1.0706247,bowed stringed instrument,0.6353,big cat,0.22715901,feline,0.2917535305023193,0.314700722694397
layer4,1061,0.3875620521858065,2.3012362,academic gown,1.5441309,piano,0.8165354,electronic equipment,0.48943374,musical instrument,0.3027865,artifact,0.4340914487838745,0.33212968707084656
layer4,1062,0.31154417088126,2.0700932,southern black widow,1.6993037,tiger beetle,0.76975805,insect,0.5760715,wading bird,0.2520348,artifact,0.3989515900611877,0.2950695753097534
layer4,1063,0.2863735817880819,1.3681483,solar thermal collector,0.92418414,heavier-than-air craft,0.6844986,weapon,0.14394869,conveyance,0.120204575,artifact,0.357429563999176,0.23623403906822205
layer4,1064,0.2280218470607547,2.478023,snoek fish,1.3629423,bear,1.2733308,big cat,0.9649935,musteline mammal,0.8740859,primate,0.9635693430900574,0.1742248386144638
layer4,1065,0.3199424296890683,0.95442426,spitz,0.69187015,wolf,0.50969404,electronic equipment,0.16732714,device,0.08194834,instrumentality,0.3132217228412628,0.2265336811542511
layer4,1066,0.310354873180154,0.4560221,fruit,0.39063343,matter,0.2652298,reptile,0.16409136,instrumentality,0.06249849,food,0.4156613647937774,0.22831596434116364
layer4,1067,0.2884120063939221,1.6631203,limpkin,1.358919,shower cap,1.1041899,cruciferous vegetable,1.0038666,gastropod,0.20105426,invertebrate,0.4038890600204468,0.3409332036972046
layer4,1068,0.3338159146209057,1.0474062,musteline mammal,0.81679267,sled dog,0.7026953,fox,0.68038064,rodent,0.3733003,craft,0.3559682369232178,0.3318842947483063
layer4,1069,0.351137562225929,2.2258456,skunk,2.1076128,zebra,1.6576287,sneaker,1.2045116,lemur,1.1512164,keyboard instrument,0.4431189894676208,0.2862541377544403
layer4,1070,0.4086166923753278,3.2973156,crash helmet,2.733321,maraca,2.3999581,piggy bank,1.0980115,aircraft,0.85403216,beetle,0.4554337859153747,0.3379126191139221
layer4,1071,0.3207561304967424,1.584005,semi-trailer truck,1.2703464,lighter,1.1091036,forklift,0.12849368,instrumentality,0.11192526,artifact,0.3204927444458008,0.22777101397514343
layer4,1072,0.3222632093528831,1.3790139,curtain,1.2941443,pipe organ,1.2517804,pan flute,0.9295766,bear,0.86357516,spitz,0.3740324378013611,0.32260653376579285
layer4,1073,0.4696601676763684,2.0983229,spoonbill,1.5269064,gymnastic apparatus,1.2091577,coraciiform bird,0.76526564,bird,0.23678714,aquatic bird,0.4471535384654999,0.45872557163238525
layer4,1074,0.336014756711465,4.008747,broccoli,2.182232,thatched roof,2.1705592,guenon,0.8521718,marsupial,0.755685,rodent,0.5106193423271179,0.4225534200668335
layer4,1075,0.3938370551419326,3.0370018,photocopier,1.9755739,missile,1.8169463,sailboat,1.7907604,airplane wing,0.25819916,artifact,0.4418320059776306,0.30068808794021606
layer4,1076,0.3097142907587097,0.64280736,Christmas stocking,0.071028575,artifact,0.04807188,commodity,0.044909228,covering,0.024034072,clothing,0.149656668305397,0.15743932127952576
layer4,1077,0.5183009924717596,3.0418353,sailing vessel,2.2834437,food fish,2.1140513,paddle,1.3975302,boat,1.380857,small boat,0.5155367255210876,0.41740065813064575
layer4,1078,0.2186424609916801,1.6160553,pencil case,1.3361063,teapot,0.6862694,fabric,0.55898094,fastener,0.1601826,container,0.5027888417243958,0.23817665874958038
layer4,1079,0.3431758332388118,2.4704928,maraca,2.0826013,drumstick,1.5806149,hatchet,1.089881,gymnastic apparatus,0.5232389,implement,0.5121321082115173,0.30549687147140503
layer4,1080,0.3156361119854557,2.4840896,pineapple,2.0938208,cherimoya (custard apple),1.8127147,cardoon,1.3998024,anthozoan,1.0221226,bony fish,0.4454686045646667,0.44719332456588745
layer4,1081,0.3065194042183477,1.5276413,kimono,1.1755306,bridegroom,0.57724124,robe,0.34368417,clothing,0.2827807,motor vehicle,0.3817911446094513,0.27611100673675537
layer4,1082,0.3558381764156455,3.0641944,clothes iron,2.880432,marimba,2.7192137,sewing machine,1.9580983,leporid,0.7825922,feline,0.5463547110557556,0.36116889119148254
layer4,1083,0.2843062890639625,3.2503219,chain-link fence,1.4098424,racket,1.3610203,shopping cart,0.8709569,sennenhunde,0.40795308,ball,0.3876524865627289,0.3853561580181122
layer4,1084,0.2667310063130242,0.963053,weight,0.44060126,ungulate,0.35812536,snake,0.3166765,clothing,0.14861703,device,0.4050489962100982,0.14963975548744202
layer4,1085,0.3847294618378988,1.2460752,shopping cart,0.7557386,white goods,0.18929501,domestic animal,0.1874615,dog,0.037622504,carnivore,0.3660393953323364,0.27723270654678345
layer4,1086,0.2620983103267136,1.3513513,screw,1.1754738,whistle,0.60297537,geological formation,0.23378752,craft,0.18116574,artifact,0.3972993493080139,0.17420554161071777
layer4,1087,0.4612442348694078,3.234023,carved pumpkin,1.5736547,squash,0.92365617,terrier,0.19799584,dog,0.120835505,domestic animal,0.4719018042087555,0.4289170205593109
layer4,1088,0.2324186741286039,1.9791157,knot,1.9236897,cardoon,1.8197539,dishcloth,1.338388,scarf,0.6593142,butterfly,0.4339510202407837,0.3353477418422699
layer4,1089,0.3928700411035066,2.211307,safe,1.7307084,gymnastic apparatus,1.6789052,automated teller machine,0.1966818,artifact,0.118017636,instrumentality,0.3716439604759216,0.25226595997810364
layer4,1090,0.2751568602640024,1.781943,plastic bag,1.6554441,soda bottle,1.5258179,butcher shop,1.4800398,beaker,0.6517175,cartilaginous fish,0.4096790254116058,0.3474453389644623
layer4,1091,0.3545685536583591,2.481129,planetarium,1.8299426,elephant,1.4515064,helmet,1.2848558,turtle,1.2160362,beetle,0.5138154029846191,0.3826069235801697
layer4,1092,0.3686279410250301,2.023412,balaclava ski mask,1.5635874,Dalmatian,1.0565821,retriever,0.38179097,feline,0.1686008,carnivore,0.399046391248703,0.37140533328056335
layer4,1093,0.3089051221835903,2.7384753,carousel,2.5543458,four-poster bed,2.3002098,throne,0.55077547,structure,0.45887074,furnishing,0.5699073672294617,0.3547442853450775
layer4,1094,0.2751181363681058,1.936469,disc brake,1.454973,remote control,0.39766893,snake,0.34178337,mechanism,0.11708861,device,0.3949979245662689,0.2804061770439148
layer4,1095,0.2491990177559102,2.2530446,wooden spoon,2.0175512,butternut squash,1.6445194,harp,1.5806175,pan flute,0.31720984,musical instrument,0.4847161769866943,0.2691165804862976
layer4,1096,0.3468678730477398,3.8648112,stone wall,2.9062228,marmot,2.2067335,cliff,1.8698753,geological formation,0.25779474,organism,0.6576982736587524,0.42844411730766296
layer4,1097,0.2541116028738891,1.9293507,daisy,1.7263384,coral fungus,1.2672637,fly,1.1242623,leporid,0.4318613,insect,0.4815950095653534,0.1761457622051239
layer4,1098,0.4535108683780346,2.434677,military uniform,1.4844913,military vehicle,1.446891,tank,1.4266793,armor plate,1.1329986,weapon,0.4422533214092254,0.418729305267334
layer4,1099,0.3338040747514861,2.4615195,garbage truck,2.1819763,paddle wheel,1.9404716,freight car,1.8999575,farm machine,1.62529,tractor,0.4414556324481964,0.4033139944076538
layer4,1100,0.4206891383437967,3.8572667,geyser,1.7684052,mashed potatoes,1.6965792,steam locomotive,0.7631014,swimsuit,0.5867535,oscine,0.4663662612438202,0.3182256817817688
layer4,1101,0.339281567020622,1.8886192,jeans,0.2987663,clothing,0.22452661,terrier,0.14211869,domestic animal,0.08729105,carnivore,0.3948647379875183,0.33120912313461304
layer4,1102,0.3316106442093912,1.769743,flamingo,1.6658086,baseball player,1.2076428,heavier-than-air craft,0.9576835,shark,0.9399267,spaniel,0.3500014841556549,0.3891565501689911
layer4,1103,0.3128210819950812,0.769598,citrus,0.62426704,aquatic mammal,0.6199671,cartilaginous fish,0.37576216,geological formation,0.25105122,fish,0.286483883857727,0.3519171178340912
layer4,1104,0.3500069893374283,2.8431292,maypole,2.1181312,stupa,1.8845534,flatworm,1.651674,carousel,0.5677129,snake,0.4299035966396332,0.3590015769004822
layer4,1105,0.3789324518908421,1.1087207,fox,0.6494511,geological formation,0.5249222,bird,0.11058155,mammal,0.10262187,vertebrate,0.4012964069843292,0.3738764524459839
layer4,1106,0.5646959336785108,1.4702535,fruit,1.3049667,food,0.6484907,solid,0.44936767,matter,0.36954695,container,0.8288297057151794,0.549971878528595
layer4,1107,0.3333233607308818,1.813006,sea lion,1.2613001,block plane,1.0644537,great ape,0.94513434,boa,0.398167,sporting dog,0.362422913312912,0.29812899231910706
layer4,1108,0.3687944893298513,3.7103615,broccoli,3.049336,rapeseed,2.8391747,cauliflower,1.2353104,cruciferous vegetable,0.80632156,geological formation,0.5609051585197449,0.4859536290168762
layer4,1109,0.3631775316818246,2.7810745,horse chestnut seed,2.1684053,rose hip,1.8997045,fly,1.8592032,traffic light,0.9962751,schnauzer,0.4515759944915771,0.2700706720352173
layer4,1110,0.4305279134170201,2.764157,heavier-than-air craft,2.6319287,airplane wing,1.531326,missile,0.9350454,fox,0.36866504,primate,0.4192749857902527,0.3374309241771698
layer4,1111,0.3595833733708194,3.0870185,rickshaw,2.775205,military hat (bearskin or shako),0.5983279,structure,0.5535933,wheeled vehicle,0.52957743,conveyance,0.7749930620193481,0.29552462697029114
layer4,1112,0.2846527123740118,0.79041755,barometer,0.79016274,hermit crab,0.6275778,slot machine,0.46566576,mollusk,0.21330006,measuring instrument,0.2471878081560135,0.2111886590719223
layer4,1113,0.3646964703302686,1.5379004,Dalmatian,1.4093934,Great Dane,1.0535647,bullterrier,0.312176,hunting dog,0.18951394,mammal,0.3172678351402282,0.38630929589271545
layer4,1114,0.2933622552056236,2.1596718,marimba,1.4137096,homopterous insect,0.4825779,game bird,0.2664167,bird,0.23013963,structure,0.4079827964305877,0.2881990969181061
layer4,1115,0.2534003496725355,1.5505044,pirate ship,1.370947,stage,0.9652233,locomotive,0.42332187,musical instrument,0.18528247,conveyance,0.4521982371807098,0.2457011640071869
layer4,1116,0.3021760931987712,1.8206259,gossamer-winged butterfly,1.5981195,manhole cover,1.4680732,ray,1.3703396,turtle,1.2303447,phasianid,0.5224687457084656,0.2590840756893158
layer4,1117,0.3383949259725208,1.6628586,shoe,0.91543084,fungus,0.43977916,reptile,0.38153815,invertebrate,0.36590207,canine,0.5748376250267029,0.3089894652366638
layer4,1118,0.4076735797297159,2.2938077,dam,1.830199,valley,1.7201219,geological formation,0.75556237,even-toed ungulate,0.60082203,conveyance,0.6045895218849182,0.34627002477645874
layer4,1119,0.3137769795997439,2.459393,radiator,2.2154422,picket fence,1.6934676,freight car,1.1226728,blind,0.18020298,artifact,0.3862127661705017,0.3328474760055542
layer4,1120,0.448600827725435,1.5577711,graduation cap,1.2244262,elephant,0.6634198,retriever,0.60875285,bird,0.40761,dog,0.3523413836956024,0.4080132246017456
layer4,1121,0.3829303862571923,2.4980829,drilling rig,2.3046448,radio telescope,2.1237953,water tower,2.0692828,construction crane,0.51821125,insect,0.4965029060840606,0.4065283536911011
layer4,1122,0.3222644955567026,2.5543401,goldfish,2.4379,platypus,1.4480604,crocodilian reptile,0.64574105,aquatic bird,0.37598628,vessel,0.5293613076210022,0.29233381152153015
layer4,1123,0.3840133514799601,0.56822664,nutriment,0.49280754,substance,0.44966254,crustacean,0.42183512,hound,0.22410375,invertebrate,0.3778470754623413,0.20850421488285065
layer4,1124,0.4227640174021571,2.9087777,red wine,2.3013704,glass,1.544662,bubble,1.4817933,wine bottle,1.2334497,bottle,0.4669060409069061,0.4062853157520294
layer4,1125,0.3876545395212067,1.2302861,pelican,0.9724876,shoe,0.5802075,lizard,0.41082865,measuring instrument,0.28863838,reptile,0.3275308012962341,0.31456032395362854
layer4,1126,0.4081300629444637,2.3285794,smooth green snake,2.1988513,Granny Smith apple,1.1028475,cruciferous vegetable,0.7145638,insect,0.63563216,produce,0.5342434048652649,0.4012237787246704
layer4,1127,0.4197575156274247,3.1167285,potter's wheel,2.7490957,photocopier,2.7047734,half-track,2.6993606,tank,1.6179538,amphibious vehicle,0.5042241811752319,0.32879024744033813
layer4,1128,0.2343982099175491,1.5233473,sea urchin,1.3429062,porcupine,1.0764614,echidna,0.62505335,fox,0.3947845,rodent,0.342071920633316,0.3043610751628876
layer4,1129,0.3196087279249833,1.7856243,soccer ball,1.6376504,pedestal,1.4199249,turtle,0.5771148,ape,0.47632074,primate,0.4321151375770569,0.3051513731479645
layer4,1130,0.3282550349816053,2.0471222,slot machine,1.0693758,amphibian,0.82454586,foodstuff,0.6436259,nutriment,0.495596,invertebrate,0.4772699475288391,0.26575353741645813
layer4,1131,0.510446465126299,1.1892238,fungus,1.099588,insect,0.93356806,oscine,0.6257103,bird,0.4804838,organism,0.6035956740379333,0.42116427421569824
layer4,1132,0.3498677652600633,2.821227,dining table,0.70711756,dish,0.6688028,substance,0.50336343,food,0.124513246,domestic animal,0.5962104797363281,0.29965704679489136
layer4,1133,0.4364157201668727,2.6541169,photocopier,2.0419366,split-rail fence,0.87198067,crab,0.5297034,home appliance,0.1468901,artifact,0.385646253824234,0.32787004113197327
layer4,1134,0.2861907824206931,2.6744936,hoop skirt,2.177701,overskirt,2.045416,maypole,1.8526478,gown,0.54390174,primate,0.5336205363273621,0.29709896445274353
layer4,1135,0.3609345321959377,1.0514526,opener,0.31496745,tool,0.18150544,device,0.13656007,artifact,0.04205989,instrumentality,0.3196112513542175,0.22856701910495758
layer4,1136,0.3901400074016073,2.1944635,rotisserie,1.3794568,turtle,0.673713,crustacean,0.27612942,vessel,0.2349843,invertebrate,0.3654274046421051,0.37884873151779175
layer4,1137,0.3704607478781494,0.9686045,food fish,0.93732905,shorebird,0.6430986,ganoid,0.5963502,schnauzer,0.4342542,fish,0.3311773836612701,0.26954296231269836
layer4,1138,0.3298869482279034,1.9448465,flatworm,1.2168583,spiny-finned fish,0.76184946,echinoderm,0.4230346,substance,0.3125106,invertebrate,0.4305552840232849,0.3306185007095337
layer4,1139,0.428779431872282,2.5690246,brass,2.0346088,nematode,1.60502,construction crane,1.4867375,maypole,0.6187283,wading bird,0.3764291405677795,0.3913476765155792
layer4,1140,0.3528367491636229,2.3526895,apiary,0.94367206,basket,0.86150676,toiletry,0.6138401,bottle,0.13108042,artifact,0.3573672175407409,0.23111961781978607
layer4,1141,0.3839382724676621,1.8569608,Mexican hairless dog (xoloitzcuintli),1.6385359,mask,1.4392011,fly,1.3414366,breathing device,0.65688133,ungulate,0.3283969759941101,0.35595256090164185
layer4,1142,0.2508608065106509,1.670098,ocarina,1.5221299,plectrum,0.71906394,shoe,0.541578,footwear,0.42035612,musical instrument,0.4552411437034607,0.2682468891143799
layer4,1143,0.5033875189435846,1.2715306,ball,1.0785732,monkey,0.50209415,bird,0.49909228,insect,0.36200666,organism,0.5102523565292358,0.38407251238822937
layer4,1144,0.319504618108946,2.5782142,fountain pen,2.5141144,lipstick,2.436266,tool kit,1.9671752,popsicle,0.58299583,implement,0.4759954512119293,0.3328641653060913
layer4,1145,0.4671358026213285,2.0561786,horse chestnut seed,1.6754118,Weimaraner,1.4691801,camera,1.1326053,sporting dog,0.730175,spaniel,0.4510981142520904,0.3782137632369995
layer4,1146,0.278873752196647,1.0459319,radiator grille,0.9295937,amphibious vehicle,0.30162218,wind instrument,0.22540136,conveyance,0.112026125,instrumentality,0.3098911046981811,0.15929223597049713
layer4,1147,0.3467946116869133,2.245191,Siamese cat,1.778535,wooden spoon,1.7448746,block plane,1.5167974,marimba,0.36606413,bird,0.4163579046726227,0.2743867337703705
layer4,1148,0.388046997241469,2.0759873,refrigerator,1.2463518,place of business,1.1426556,candy store,0.22806223,food,0.21145976,matter,0.4847026765346527,0.2856000065803528
layer4,1149,0.3205063178693739,1.5761703,window shade,1.3936195,window screen,0.73535293,screen,0.1952562,structure,0.11337511,artifact,0.3964664936065674,0.2769336402416229
layer4,1150,0.3290475122232943,2.4133885,skunk,2.0924528,chickadee,2.022242,badger,1.8204376,black-and-white colobus,1.642212,lock,0.4455490410327911,0.3303801715373993
layer4,1151,0.5931251967399336,1.6407658,hen,1.3830537,camera,1.0239937,bird,0.7987766,bird of prey,0.72609633,game bird,0.4151480793952942,0.5144137740135193
layer4,1152,0.2353869347996758,1.0663589,plectrum,0.8220405,ambulance,0.7634958,crash helmet,0.6785377,soccer ball,0.10713289,artifact,0.249424934387207,0.2192085236310959
layer4,1153,0.3198195833809066,1.9999013,unicycle,1.2479857,gymnastic apparatus,1.2295922,bicycle,1.1226709,antelope,0.66233116,tool,0.4687274396419525,0.2528095841407776
layer4,1154,0.3104628822336927,1.7821848,swimsuit,1.3904607,lighter,1.1640695,toiletry,1.0768398,gymnastic apparatus,0.8331811,fox,0.4958361387252807,0.2655373513698578
layer4,1155,0.2713637383912353,1.5169799,oil filter,0.61159104,bony fish,0.51689583,appliance,0.2771094,implement,0.17443728,container,0.434389054775238,0.1778721660375595
layer4,1156,0.2407534580946538,2.5920613,container ship,1.7323556,scoreboard,1.209314,library,0.52293634,electronic equipment,0.48693722,snake,0.3878168165683746,0.3171286880970001
layer4,1157,0.2800342241629371,1.8045547,solar thermal collector,1.3719919,Weimaraner,0.49293163,musteline mammal,0.21753663,clothing,0.13350879,mammal,0.4127943515777588,0.22260203957557678
